region_code,sido,sigungu,gu,eupmyeondong,level,region_name,total_population,elderly_65_plus,elderly_65_ratio,elderly_75_plus,elderly_75_ratio,elderly_85_plus,elderly_85_ratio,child_0_14,child_0_14_ratio,working_15_64,working_15_64_ratio,aging_index,pop_0_9,ratio_0_9,pop_10_19,ratio_10_19,pop_20_29,ratio_20_29,pop_30_39,ratio_30_39,pop_40_49,ratio_40_49,pop_50_59,ratio_50_59,pop_60_69,ratio_60_69,pop_70_79,ratio_70_79,pop_80_plus,ratio_80_plus,base_year
4772035000,경상북도,군위군,,의흥면,eupmyeondong,군위군 의흥면,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,2026
4772036000,경상북도,군위군,,산성면,eupmyeondong,군위군 산성면,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,2026
4772037000,경상북도,군위군,,고로면,eupmyeondong,군위군 고로면,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,2026
4772038000,경상북도,군위군,,삼국유사면,eupmyeondong,군위군 삼국유사면,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,2026
4773000000,경상북도,의성군,,,sigungu,의성군,47920,24059,50.21,11480,23.96,3899,8.14,2119.0,4.42,21742.0,45.37,1135.4,1265.0,2.64,2014.0,4.2,1861.0,3.88,2600.0,5.43,3723.0,7.77,6919.0,14.44,12320.0,25.71,9968.0,20.8,7250.0,15.13,2026
4773025000,경상북도,의성군,,의성읍,eupmyeondong,의성읍,12007,4437,36.95,1985,16.53,552,4.6,916.0,7.63,6654.0,55.42,484.4,480.0,4.0,948.0,7.9,781.0,6.5,944.0,7.86,1379.0,11.48,1918.0,15.97,2468.0,20.55,1968.0,16.39,1121.0,9.34,2026
4773031000,경상북도,의성군,,단촌면,eupmyeondong,단촌면,1820,1049,57.64,469,25.77,168,9.23,52.0,2.86,719.0,39.51,2017.3,41.0,2.25,42.0,2.31,42.0,2.31,73.0,4.01,121.0,6.65,239.0,13.13,526.0,28.9,412.0,22.64,324.0,17.8,2026
4773032000,경상북도,의성군,,점곡면,eupmyeondong,점곡면,1475,896,60.75,432,29.29,159,10.78,36.0,2.44,543.0,36.81,2488.9,22.0,1.49,27.0,1.83,34.0,2.31,61.0,4.14,70.0,4.75,189.0,12.81,419.0,28.41,381.0,25.83,272.0,18.44,2026
4773033000,경상북도,의성군,,옥산면,eupmyeondong,옥산면,1651,925,56.03,416,25.2,128,7.75,36.0,2.18,690.0,41.79,2569.4,27.0,1.64,28.0,1.7,34.0,2.06,55.0,3.33,90.0,5.45,255.0,15.45,519.0,31.44,386.0,23.38,257.0,15.57,2026
4773034000,경상북도,의성군,,사곡면,eupmyeondong,사곡면,1497,901,60.19,427,28.52,163,10.89,22.0,1.47,574.0,38.34,4095.5,15.0,1.0,24.0,1.6,39.0,2.61,41.0,2.74,61.0,4.07,204.0,13.63,463.0,30.93,358.0,23.91,292.0,19.51,2026
4773035000,경상북도,의성군,,춘산면,eupmyeondong,춘산면,1463,855,58.44,364,24.88,121,8.27,48.0,3.28,560.0,38.28,1781.2,26.0,1.78,55.0,3.76,24.0,1.64,49.0,3.35,81.0,5.54,183.0,12.51,492.0,33.63,326.0,22.28,227.0,15.52,2026
4773036000,경상북도,의성군,,가음면,eupmyeondong,가음면,1432,830,57.96,364,25.42,124,8.66,40.0,2.79,562.0,39.25,2075.0,24.0,1.68,29.0,2.03,30.0,2.09,66.0,4.61,79.0,5.52,189.0,13.2,455.0,31.77,339.0,23.67,221.0,15.43,2026
4773037000,경상북도,의성군,,금성면,eupmyeondong,금성면,3967,2184,55.05,1099,27.7,370,9.33,138.0,3.48,1645.0,41.47,1582.6,90.0,2.27,110.0,2.77,124.0,3.13,174.0,4.39,267.0,6.73,539.0,13.59,1041.0,26.24,946.0,23.85,676.0,17.04,2026
4773038000,경상북도,의성군,,봉양면,eupmyeondong,봉양면,3821,1827,47.81,829,21.7,279,7.3,154.0,4.03,1840.0,48.15,1186.4,98.0,2.56,220.0,5.76,167.0,4.37,207.0,5.42,313.0,8.19,578.0,15.13,926.0,24.23,782.0,20.47,530.0,13.87,2026
4773039000,경상북도,의성군,,비안면,eupmyeondong,비안면,2473,1391,56.25,695,28.1,245,9.91,93.0,3.76,989.0,39.99,1495.7,55.0,2.22,63.0,2.55,65.0,2.63,104.0,4.21,158.0,6.39,334.0,13.51,682.0,27.58,576.0,23.29,436.0,17.63,2026
4773040000,경상북도,의성군,,구천면,eupmyeondong,구천면,1631,957,58.68,465,28.51,177,10.85,38.0,2.33,636.0,38.99,2518.4,29.0,1.78,24.0,1.47,41.0,2.51,61.0,3.74,86.0,5.27,236.0,14.47,453.0,27.77,393.0,24.1,308.0,18.88,2026
4773041000,경상북도,의성군,,단밀면,eupmyeondong,단밀면,1598,858,53.69,458,28.66,177,11.08,42.0,2.63,698.0,43.68,2042.9,25.0,1.56,60.0,3.75,42.0,2.63,70.0,4.38,93.0,5.82,217.0,13.58,475.0,29.72,310.0,19.4,306.0,19.15,2026
4773042000,경상북도,의성군,,단북면,eupmyeondong,단북면,1619,916,56.58,468,28.91,172,10.62,39.0,2.41,664.0,41.01,2348.7,26.0,1.61,34.0,2.1,45.0,2.78,67.0,4.14,114.0,7.04,240.0,14.82,425.0,26.25,360.0,22.24,308.0,19.02,2026
4773043000,경상북도,의성군,,안계면,eupmyeondong,안계면,4238,1807,42.64,918,21.66,294,6.94,297.0,7.01,2134.0,50.35,608.4,184.0,4.34,212.0,5.0,210.0,4.96,337.0,7.95,421.0,9.93,632.0,14.91,914.0,21.57,754.0,17.79,574.0,13.54,2026
4773044000,경상북도,의성군,,다인면,eupmyeondong,다인면,3544,1997,56.35,1008,28.44,356,10.05,103.0,2.91,1444.0,40.74,1938.8,77.0,2.17,70.0,1.98,111.0,3.13,167.0,4.71,213.0,6.01,483.0,13.63,941.0,26.55,812.0,22.91,670.0,18.91,2026
4773045000,경상북도,의성군,,신평면,eupmyeondong,신평면,801,476,59.43,247,30.84,85,10.61,15.0,1.87,310.0,38.7,3173.3,10.0,1.25,18.0,2.25,14.0,1.75,22.0,2.75,37.0,4.62,124.0,15.48,227.0,28.34,174.0,21.72,175.0,21.85,2026
4773046000,경상북도,의성군,,안평면,eupmyeondong,안평면,2054,1257,61.2,582,28.33,223,10.86,33.0,1.61,764.0,37.2,3809.1,26.0,1.27,36.0,1.75,35.0,1.7,65.0,3.16,101.0,4.92,246.0,11.98,660.0,32.13,500.0,24.34,385.0,18.74,2026
4773047000,경상북도,의성군,,안사면,eupmyeondong,안사면,829,496,59.83,254,30.64,106,12.79,17.0,2.05,316.0,38.12,2917.6,10.0,1.21,14.0,1.69,23.0,2.77,37.0,4.46,39.0,4.7,113.0,13.63,234.0,28.23,191.0,23.04,168.0,20.27,2026
4775000000,경상북도,청송군,,,sigungu,청송군,24437,10948,44.8,5131,21.0,1684,6.89,1198.0,4.9,12291.0,50.3,913.9,714.0,2.92,1026.0,4.2,1284.0,5.25,1618.0,6.62,2057.0,8.42,3902.0,15.97,6130.0,25.08,4494.0,18.39,3212.0,13.14,2026
4775025000,경상북도,청송군,,청송읍,eupmyeondong,청송읍,5104,1813,35.52,823,16.12,274,5.37,353.0,6.92,2938.0,57.56,513.6,194.0,3.8,312.0,6.11,382.0,7.48,415.0,8.13,525.0,10.29,920.0,18.03,1111.0,21.77,734.0,14.38,511.0,10.01,2026
4775031000,경상북도,청송군,,부동면,eupmyeondong,부항면,1168,670,57.36,311,26.63,128,10.96,21.0,1.8,477.0,40.84,3190.5,7.0,0.6,41.0,3.51,28.0,2.4,40.0,3.42,66.0,5.65,168.0,14.38,350.0,29.97,255.0,21.83,213.0,18.24,2026
4775031500,경상북도,청송군,,부동면,eupmyeondong,부항면,1168,670,57.36,311,26.63,128,10.96,21.0,1.8,477.0,40.84,3190.5,7.0,0.6,41.0,3.51,28.0,2.4,40.0,3.42,66.0,5.65,168.0,14.38,350.0,29.97,255.0,21.83,213.0,18.24,2026
4775032000,경상북도,청송군,,부남면,eupmyeondong,부남면,2388,1277,53.48,608,25.46,189,7.91,80.0,3.35,1031.0,43.17,1596.2,52.0,2.18,81.0,3.39,72.0,3.02,92.0,3.85,139.0,5.82,351.0,14.7,693.0,29.02,525.0,21.98,383.0,16.04,2026
4775033000,경상북도,청송군,,현동면,eupmyeondong,현동면,2025,933,46.07,471,23.26,159,7.85,106.0,5.23,986.0,48.69,880.2,64.0,3.16,84.0,4.15,84.0,4.15,83.0,4.1,162.0,8.0,344.0,16.99,523.0,25.83,396.0,19.56,285.0,14.07,2026
4775034000,경상북도,청송군,,현서면,eupmyeondong,현서면,2496,1262,50.56,552,22.12,172,6.89,87.0,3.49,1147.0,45.95,1450.6,60.0,2.4,85.0,3.41,89.0,3.57,123.0,4.93,182.0,7.29,352.0,14.1,738.0,29.57,536.0,21.47,331.0,13.26,2026
4775035000,경상북도,청송군,,안덕면,eupmyeondong,안덕면,2485,1323,53.24,647,26.04,216,8.69,84.0,3.38,1078.0,43.38,1575.0,46.0,1.85,86.0,3.46,84.0,3.38,96.0,3.86,144.0,5.79,369.0,14.85,716.0,28.81,527.0,21.21,417.0,16.78,2026
4775036000,경상북도,청송군,,파천면,eupmyeondong,파천면,1688,939,55.63,445,26.36,163,9.66,53.0,3.14,696.0,41.23,1771.7,28.0,1.66,52.0,3.08,57.0,3.38,82.0,4.86,122.0,7.23,224.0,13.27,454.0,26.9,380.0,22.51,289.0,17.12,2026
4775037000,경상북도,청송군,,진보면,eupmyeondong,진보면,6457,2471,38.27,1153,17.86,378,5.85,394.0,6.1,3592.0,55.63,627.2,246.0,3.81,282.0,4.37,458.0,7.09,626.0,9.69,668.0,10.35,1064.0,16.48,1364.0,21.12,1025.0,15.87,724.0,11.21,2026
4776000000,경상북도,영양군,,,sigungu,영양군,15973,7049,44.13,3357,21.02,1142,7.15,789.0,4.94,8135.0,50.93,893.4,401.0,2.51,868.0,5.43,895.0,5.6,944.0,5.91,1351.0,8.46,2579.0,16.15,3969.0,24.85,2787.0,17.45,2179.0,13.64,2026
4776025000,경상북도,영양군,,영양읍,eupmyeondong,영양읍,7107,2400,33.77,1101,15.49,349,4.91,520.0,7.32,4187.0,58.91,461.5,273.0,3.84,549.0,7.72,542.0,7.63,624.0,8.78,821.0,11.55,1214.0,17.08,1419.0,19.97,979.0,13.78,686.0,9.65,2026
4776031000,경상북도,영양군,,입암면,eupmyeondong,입암면,2036,1052,51.67,505,24.8,173,8.5,69.0,3.39,915.0,44.94,1524.6,30.0,1.47,86.0,4.22,74.0,3.63,83.0,4.08,152.0,7.47,293.0,14.39,579.0,28.44,418.0,20.53,321.0,15.77,2026
4776032000,경상북도,영양군,,청기면,eupmyeondong,청기면,1601,938,58.59,462,28.86,153,9.56,42.0,2.62,621.0,38.79,2233.3,20.0,1.25,42.0,2.62,47.0,2.94,49.0,3.06,74.0,4.62,218.0,13.62,472.0,29.48,359.0,22.42,320.0,19.99,2026
4776032500,경상북도,영양군,,청기면당동출장소,eupmyeondong,영양군 청기면당동출장소,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,2026
4776032600,경상북도,영양군,,청기면당리출장소,eupmyeondong,영양군 청기면당리출장소,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,2026
4776033000,경상북도,영양군,,일월면,eupmyeondong,일월면,1689,861,50.98,411,24.33,162,9.59,45.0,2.66,783.0,46.36,1913.3,22.0,1.3,49.0,2.9,80.0,4.74,66.0,3.91,85.0,5.03,264.0,15.63,511.0,30.25,325.0,19.24,287.0,16.99,2026
4776034000,경상북도,영양군,,수비면,eupmyeondong,수비면,1630,800,49.08,400,24.54,149,9.14,55.0,3.37,775.0,47.55,1454.5,26.0,1.6,74.0,4.54,77.0,4.72,53.0,3.25,114.0,6.99,282.0,17.3,433.0,26.56,317.0,19.45,254.0,15.58,2026
4776035000,경상북도,영양군,,석보면,eupmyeondong,석보면,1910,998,52.25,478,25.03,156,8.17,58.0,3.04,854.0,44.71,1720.7,30.0,1.57,68.0,3.56,75.0,3.93,69.0,3.61,105.0,5.5,308.0,16.13,555.0,29.06,389.0,20.37,311.0,16.28,2026
4777000000,경상북도,영덕군,,,sigungu,영덕군,32536,14979,46.04,7443,22.88,2465,7.58,1691.0,5.2,15866.0,48.76,885.8,882.0,2.71,1701.0,5.23,1511.0,4.64,1795.0,5.52,2912.0,8.95,5190.0,15.95,7679.0,23.6,6114.0,18.79,4752.0,14.61,2026
4777025000,경상북도,영덕군,,영덕읍,eupmyeondong,영덕읍,10057,3283,32.64,1469,14.61,445,4.42,837.0,8.32,5937.0,59.03,392.2,425.0,4.23,818.0,8.13,681.0,6.77,831.0,8.26,1224.0,12.17,1836.0,18.26,1969.0,19.58,1399.0,13.91,874.0,8.69,2026
4777031000,경상북도,영덕군,,강구면,eupmyeondong,강구면,5399,2588,47.93,1232,22.82,328,6.08,222.0,4.11,2589.0,47.95,1165.8,120.0,2.22,241.0,4.46,233.0,4.32,275.0,5.09,469.0,8.69,907.0,16.8,1318.0,24.41,1082.0,20.04,754.0,13.97,2026
4777032000,경상북도,영덕군,,남정면,eupmyeondong,남정면,2172,1217,56.03,637,29.33,218,10.04,43.0,1.98,912.0,41.99,2830.2,29.0,1.34,42.0,1.93,65.0,2.99,76.0,3.5,134.0,6.17,323.0,14.87,594.0,27.35,507.0,23.34,402.0,18.51,2026
4777033000,경상북도,영덕군,,달산면,eupmyeondong,달산면,1059,637,60.15,325,30.69,133,12.56,23.0,2.17,399.0,37.68,2769.6,18.0,1.7,16.0,1.51,22.0,2.08,31.0,2.93,58.0,5.48,134.0,12.65,316.0,29.84,240.0,22.66,224.0,21.15,2026
4777034000,경상북도,영덕군,,지품면,eupmyeondong,지품면,1884,1110,58.92,548,29.09,188,9.98,52.0,2.76,722.0,38.32,2134.6,36.0,1.91,39.0,2.07,42.0,2.23,66.0,3.5,88.0,4.67,265.0,14.07,547.0,29.03,431.0,22.88,370.0,19.64,2026
4777034500,경상북도,영덕군,,지품면원전출장소,eupmyeondong,영덕군 지품면원전출장소,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,2026
4777035000,경상북도,영덕군,,축산면,eupmyeondong,축산면,2328,1275,54.77,681,29.25,217,9.32,76.0,3.26,977.0,41.97,1677.6,37.0,1.59,87.0,3.74,70.0,3.01,82.0,3.52,150.0,6.44,329.0,14.13,628.0,26.98,527.0,22.64,418.0,17.96,2026
4777035500,경상북도,영덕군,,축산면축산출장소,eupmyeondong,영덕군 축산면축산출장소,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,2026
4777036000,경상북도,영덕군,,영해면,eupmyeondong,영해면,5722,2531,44.23,1291,22.56,450,7.86,364.0,6.36,2827.0,49.41,695.3,177.0,3.09,363.0,6.34,306.0,5.35,312.0,5.45,555.0,9.7,872.0,15.24,1267.0,22.14,1050.0,18.35,820.0,14.33,2026
4777037000,경상북도,영덕군,,병곡면,eupmyeondong,병곡면,2448,1397,57.07,765,31.25,302,12.34,55.0,2.25,996.0,40.69,2540.0,31.0,1.27,72.0,2.94,67.0,2.74,94.0,3.84,161.0,6.58,341.0,13.93,628.0,25.65,522.0,21.32,532.0,21.73,2026
4777038000,경상북도,영덕군,,창수면,eupmyeondong,창수면,1467,941,64.14,495,33.74,184,12.54,19.0,1.3,507.0,34.56,4952.6,9.0,0.61,23.0,1.57,25.0,1.7,28.0,1.91,73.0,4.98,183.0,12.47,412.0,28.08,356.0,24.27,358.0,24.4,2026
4782000000,경상북도,청도군,,,sigungu,청도군,39989,19070,47.69,8696,21.75,2831,7.08,1831.0,4.58,19088.0,47.73,1041.5,981.0,2.45,1958.0,4.9,1613.0,4.03,2091.0,5.23,3467.0,8.67,6159.0,15.4,10379.0,25.95,8169.0,20.43,5172.0,12.93,2026
4782012000,경상북도,청도군,,청도읍,eupmyeondong,청도읍,10874,4650,42.76,2011,18.49,597,5.49,564.0,5.19,5660.0,52.05,824.5,295.0,2.71,654.0,6.01,532.0,4.89,652.0,6.0,1113.0,10.24,1870.0,17.2,2546.0,23.41,2041.0,18.77,1171.0,10.77,2026
4782025000,경상북도,청도군,,화양읍,eupmyeondong,화양읍,7848,2963,37.75,1336,17.02,450,5.73,599.0,7.63,4286.0,54.61,494.7,312.0,3.98,604.0,7.7,460.0,5.86,511.0,6.51,929.0,11.84,1281.0,16.32,1729.0,22.03,1254.0,15.98,768.0,9.79,2026
4782025100,경상북도,청도군,,화양읍남성현출장,eupmyeondong,청도군 화양읍남성현출장,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,2026
4782025300,경상북도,청도군,,청도읍,eupmyeondong,청도읍,10874,4650,42.76,2011,18.49,597,5.49,564.0,5.19,5660.0,52.05,824.5,295.0,2.71,654.0,6.01,532.0,4.89,652.0,6.0,1113.0,10.24,1870.0,17.2,2546.0,23.41,2041.0,18.77,1171.0,10.77,2026
4782025400,경상북도,청도군,,청도읍유호출장소,eupmyeondong,청도군 청도읍유호출장소,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,2026
4782029000,경상북도,청도군,,화양읍남성현출장,eupmyeondong,청도군 화양읍남성현출장,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,2026
4782029100,경상북도,청도군,,청도읍유호출장소,eupmyeondong,청도군 청도읍유호출장소,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,2026
4782031000,경상북도,청도군,,각남면,eupmyeondong,각남면,2108,1185,56.21,598,28.37,202,9.58,64.0,3.04,859.0,40.75,1851.6,36.0,1.71,61.0,2.89,61.0,2.89,94.0,4.46,135.0,6.4,297.0,14.09,589.0,27.94,475.0,22.53,360.0,17.08,2026
4782032000,경상북도,청도군,,풍각면,eupmyeondong,풍각면,3644,1891,51.89,838,23.0,294,8.07,135.0,3.7,1618.0,44.4,1400.7,89.0,2.44,139.0,3.81,103.0,2.83,200.0,5.49,266.0,7.3,490.0,13.45,1047.0,28.73,800.0,21.95,510.0,14.0,2026
4782033000,경상북도,청도군,,각북면,eupmyeondong,각북면,2283,1235,54.1,545,23.87,176,7.71,69.0,3.02,979.0,42.88,1789.9,38.0,1.66,62.0,2.72,61.0,2.67,111.0,4.86,141.0,6.18,316.0,13.84,705.0,30.88,506.0,22.16,343.0,15.02,2026
4782034000,경상북도,청도군,,이서면,eupmyeondong,이서면,4420,2191,49.57,1030,23.3,323,7.31,214.0,4.84,2015.0,45.59,1023.8,106.0,2.4,234.0,5.29,166.0,3.76,200.0,4.52,372.0,8.42,640.0,14.48,1145.0,25.9,962.0,21.76,595.0,13.46,2026
4782035000,경상북도,청도군,,운문면,eupmyeondong,운문면,1914,1053,55.02,488,25.5,181,9.46,40.0,2.09,821.0,42.89,2632.5,21.0,1.1,36.0,1.88,51.0,2.66,67.0,3.5,115.0,6.01,300.0,15.67,586.0,30.62,416.0,21.73,322.0,16.82,2026
4782036000,경상북도,청도군,,금천면,eupmyeondong,금천면,3199,1819,56.86,882,27.57,277,8.66,74.0,2.31,1306.0,40.83,2458.1,43.0,1.34,79.0,2.47,86.0,2.69,109.0,3.41,179.0,5.6,464.0,14.5,914.0,28.57,804.0,25.13,521.0,16.29,2026
4782037000,경상북도,청도군,,매전면,eupmyeondong,매전면,3699,2083,56.31,968,26.17,331,8.95,72.0,1.95,1544.0,41.74,2893.1,41.0,1.11,89.0,2.41,93.0,2.51,147.0,3.97,217.0,5.87,501.0,13.54,1118.0,30.22,911.0,24.63,582.0,15.73,2026
4783000000,경상북도,고령군,,,sigungu,고령군,29472,12211,41.43,5376,18.24,1746,5.92,1564.0,5.31,15697.0,53.26,780.8,832.0,2.82,1600.0,5.43,1633.0,5.54,1858.0,6.3,2804.0,9.51,5138.0,17.43,7270.0,24.67,5077.0,17.23,3260.0,11.06,2026
4783025000,경상북도,고령군,,고령읍,eupmyeondong,고령군 고령읍,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,2026
4783025300,경상북도,고령군,,대가야읍,eupmyeondong,대가야읍,9154,3091,33.77,1341,14.65,396,4.33,669.0,7.31,5394.0,58.93,462.0,328.0,3.58,700.0,7.65,658.0,7.19,647.0,7.07,1014.0,11.08,1800.0,19.66,1890.0,20.65,1331.0,14.54,786.0,8.59,2026
4783031000,경상북도,고령군,,덕곡면,eupmyeondong,덕곡면,1393,779,55.92,363,26.06,146,10.48,47.0,3.37,567.0,40.7,1657.4,19.0,1.36,53.0,3.8,40.0,2.87,56.0,4.02,84.0,6.03,188.0,13.5,393.0,28.21,315.0,22.61,245.0,17.59,2026
4783032000,경상북도,고령군,,운수면,eupmyeondong,운수면,1712,926,54.09,429,25.06,159,9.29,37.0,2.16,749.0,43.75,2502.7,27.0,1.58,31.0,1.81,48.0,2.8,88.0,5.14,114.0,6.66,245.0,14.31,506.0,29.56,370.0,21.61,283.0,16.53,2026
4783033000,경상북도,고령군,,성산면,eupmyeondong,성산면,2422,1169,48.27,501,20.69,158,6.52,76.0,3.14,1177.0,48.6,1538.2,41.0,1.69,66.0,2.73,82.0,3.39,150.0,6.19,221.0,9.12,371.0,15.32,726.0,29.98,475.0,19.61,290.0,11.97,2026
4783034000,경상북도,고령군,,다산면,eupmyeondong,다산면,8382,2790,33.29,1083,12.92,308,3.67,555.0,6.62,5037.0,60.09,502.7,306.0,3.65,591.0,7.05,615.0,7.34,658.0,7.85,969.0,11.56,1550.0,18.49,1887.0,22.51,1196.0,14.27,610.0,7.28,2026
4783035000,경상북도,고령군,,개진면,eupmyeondong,개진면,1789,928,51.87,436,24.37,142,7.94,42.0,2.35,819.0,45.78,2209.5,26.0,1.45,37.0,2.07,52.0,2.91,93.0,5.2,107.0,5.98,287.0,16.04,540.0,30.18,375.0,20.96,272.0,15.2,2026
4783036000,경상북도,고령군,,우곡면,eupmyeondong,우곡면,1520,826,54.34,424,27.89,151,9.93,33.0,2.17,661.0,43.49,2503.0,24.0,1.58,29.0,1.91,46.0,3.03,53.0,3.49,99.0,6.51,243.0,15.99,414.0,27.24,357.0,23.49,255.0,16.78,2026
4783037000,경상북도,고령군,,쌍림면,eupmyeondong,쌍림면,3100,1702,54.9,799,25.77,286,9.23,105.0,3.39,1293.0,41.71,1621.0,61.0,1.97,93.0,3.0,92.0,2.97,113.0,3.65,196.0,6.32,454.0,14.65,914.0,29.48,658.0,21.23,519.0,16.74,2026
4784000000,경상북도,성주군,,,sigungu,성주군,40374,17281,42.8,7328,18.15,2238,5.54,2061.0,5.1,21032.0,52.09,838.5,1204.0,2.98,1936.0,4.8,1816.0,4.5,2706.0,6.7,3768.0,9.33,6637.0,16.44,10701.0,26.5,7413.0,18.36,4193.0,10.39,2026
4784025000,경상북도,성주군,,성주읍,eupmyeondong,성주읍,13001,3732,28.71,1566,12.05,444,3.42,1214.0,9.34,8055.0,61.96,307.4,685.0,5.27,1167.0,8.98,946.0,7.28,1263.0,9.71,1662.0,12.78,2342.0,18.01,2478.0,19.06,1580.0,12.15,878.0,6.75,2026
4784031000,경상북도,성주군,,선남면,eupmyeondong,선남면,5721,2595,45.36,1053,18.41,279,4.88,192.0,3.36,2934.0,51.28,1351.6,138.0,2.41,166.0,2.9,202.0,3.53,377.0,6.59,466.0,8.15,911.0,15.92,1762.0,30.8,1115.0,19.49,584.0,10.21,2026
4784032000,경상북도,성주군,,용암면,eupmyeondong,용암면,3446,1696,49.22,667,19.36,203,5.89,87.0,2.52,1663.0,48.26,1949.4,47.0,1.36,87.0,2.52,99.0,2.87,178.0,5.17,257.0,7.46,590.0,17.12,1052.0,30.53,751.0,21.79,385.0,11.17,2026
4784033000,경상북도,성주군,,수륜면,eupmyeondong,수륜면,3102,1616,52.1,712,22.95,248,7.99,101.0,3.26,1385.0,44.65,1600.0,50.0,1.61,100.0,3.22,75.0,2.42,129.0,4.16,244.0,7.87,445.0,14.35,941.0,30.34,695.0,22.4,423.0,13.64,2026
4784034000,경상북도,성주군,,가천면,eupmyeondong,가천면,1866,1006,53.91,426,22.83,153,8.2,50.0,2.68,810.0,43.41,2012.0,30.0,1.61,35.0,1.88,53.0,2.84,78.0,4.18,105.0,5.63,288.0,15.43,597.0,31.99,412.0,22.08,268.0,14.36,2026
4784035000,경상북도,성주군,,금수면,eupmyeondong,금수강산면,1159,611,52.72,300,25.88,109,9.4,19.0,1.64,529.0,45.64,3215.8,11.0,0.95,26.0,2.24,27.0,2.33,55.0,4.75,73.0,6.3,172.0,14.84,348.0,30.03,273.0,23.55,174.0,15.01,2026
4784035500,경상북도,성주군,,금수강산면,eupmyeondong,금수강산면,1159,611,52.72,300,25.88,109,9.4,19.0,1.64,529.0,45.64,3215.8,11.0,0.95,26.0,2.24,27.0,2.33,55.0,4.75,73.0,6.3,172.0,14.84,348.0,30.03,273.0,23.55,174.0,15.01,2026
4784036000,경상북도,성주군,,대가면,eupmyeondong,대가면,2227,1164,52.27,535,24.02,170,7.63,50.0,2.25,1013.0,45.49,2328.0,26.0,1.17,68.0,3.05,86.0,3.86,115.0,5.16,147.0,6.6,358.0,16.08,622.0,27.93,495.0,22.23,310.0,13.92,2026
4784037000,경상북도,성주군,,벽진면,eupmyeondong,벽진면,2742,1474,53.76,621,22.65,177,6.46,75.0,2.74,1193.0,43.51,1965.3,52.0,1.9,60.0,2.19,78.0,2.84,126.0,4.6,197.0,7.18,383.0,13.97,851.0,31.04,648.0,23.63,347.0,12.65,2026
4784038000,경상북도,성주군,,초전면,eupmyeondong,초전면,4026,1893,47.02,814,20.22,260,6.46,159.0,3.95,1974.0,49.03,1190.6,97.0,2.41,125.0,3.1,151.0,3.75,221.0,5.49,352.0,8.74,666.0,16.54,1134.0,28.17,811.0,20.14,469.0,11.65,2026
4784039000,경상북도,성주군,,월항면,eupmyeondong,월항면,3084,1494,48.44,634,20.56,195,6.32,114.0,3.7,1476.0,47.86,1310.5,68.0,2.2,102.0,3.31,99.0,3.21,164.0,5.32,265.0,8.59,482.0,15.63,916.0,29.7,633.0,20.53,355.0,11.51,2026
4785000000,경상북도,칠곡군,,,sigungu,칠곡군,103539,23903,23.09,9691,9.36,3015,2.91,9558.0,9.23,70078.0,67.68,250.1,4483.0,4.33,10205.0,9.86,8102.0,7.83,9520.0,9.19,16934.0,16.36,21076.0,20.36,17854.0,17.24,9559.0,9.23,5806.0,5.61,2026
4785025000,경상북도,칠곡군,,왜관읍,eupmyeondong,왜관읍,29631,7445,25.13,3052,10.3,968,3.27,2602.0,8.78,19584.0,66.09,286.1,1236.0,4.17,2839.0,9.58,2551.0,8.61,2575.0,8.69,3957.0,13.35,6180.0,20.86,5515.0,18.61,2915.0,9.84,1863.0,6.29,2026
4785025300,경상북도,칠곡군,,북삼읍,eupmyeondong,북삼읍,22081,3707,16.79,1352,6.12,367,1.66,1936.0,8.77,16438.0,74.44,191.5,813.0,3.68,2495.0,11.3,2029.0,9.19,1709.0,7.74,3613.0,16.36,5552.0,25.14,3657.0,16.56,1462.0,6.62,751.0,3.4,2026
4785025600,경상북도,칠곡군,,석적읍,eupmyeondong,석적읍,29098,2689,9.24,907,3.12,256,0.88,4243.0,14.58,22166.0,76.18,63.4,2069.0,7.11,4027.0,13.84,2467.0,8.48,3949.0,13.57,7453.0,25.61,5185.0,17.82,2335.0,8.02,1103.0,3.79,510.0,1.75,2026
